Trial,S1_val,S1_std,S2_val,S2_std
1,-2.5661000000000005,0.3,-0.8161,0.3
2,-4.5661000000000005,0.3,-0.8161,0.3
3,-0.3161000000000005,0.3,-0.8161,0.3
4,-2.5661000000000005,0.3,-0.8161,0.3
5,-4.8161000000000005,0.3,-0.8161,0.3
6,0.4338999999999995,0.3,-0.8161,0.3
7,-2.0661000000000005,0.3,-0.8161,0.3
8,-3.5661000000000005,0.3,-0.8161,0.3
9,1.4338999999999995,0.3,-0.8161,0.3
10,-4.3161000000000005,0.3,-0.8161,0.3
11,0.1838999999999995,0.3,-0.8161,0.3
12,2.9338999999999995,0.3,-0.8161,0.3
13,-3.0661000000000005,0.3,-0.8161,0.3
14,3.1838999999999995,0.3,-0.8161,0.3
15,-0.3161000000000005,0.3,-0.8161,0.3
16,2.6838999999999995,0.3,-0.8161,0.3
17,-2.5661000000000005,0.3,-0.8161,0.3
18,-3.0661000000000005,0.3,-0.8161,0.3
19,1.4338999999999995,0.3,-0.8161,0.3
20,0.1838999999999995,0.3,-0.8161,0.3
21,-0.06610000000000049,0.3,-0.8161,0.3
22,0.4338999999999995,0.3,-0.8161,0.3
23,3.1838999999999995,0.3,-0.8161,0.3
24,0.6838999999999995,0.3,-0.8161,0.3
25,-1.8161000000000005,0.3,-0.8161,0.3
26,-3.5661000000000005,0.3,-0.8161,0.3
27,0.9338999999999995,0.3,-0.8161,0.3
28,1.1838999999999995,0.3,-0.8161,0.3
29,2.1838999999999995,0.3,-0.8161,0.3
30,-4.0661000000000005,0.3,-0.8161,0.3
31,1.6838999999999995,0.3,-0.8161,0.3
32,0.1838999999999995,0.3,-0.8161,0.3
33,-2.5661000000000005,0.3,-0.8161,0.3
34,0.9338999999999995,0.3,-0.8161,0.3
35,-2.8161000000000005,0.3,-0.8161,0.3
36,-3.3161000000000005,0.3,-0.8161,0.3
37,1.9338999999999995,0.3,-0.8161,0.3
38,-1.3161000000000005,0.3,-0.8161,0.3
39,3.1838999999999995,0.3,-0.8161,0.3
40,-4.8161000000000005,0.3,-0.8161,0.3
41,-0.06610000000000049,0.3,-0.8161,0.3
42,1.6838999999999995,0.3,-0.8161,0.3
43,-4.3161000000000005,0.3,-0.8161,0.3
44,-2.0661000000000005,0.3,-0.8161,0.3
45,-4.8161000000000005,0.3,-0.8161,0.3
46,-4.5661000000000005,0.3,-0.8161,0.3
47,-2.5661000000000005,0.3,-0.8161,0.3
48,-2.0661000000000005,0.3,-0.8161,0.3
49,2.6838999999999995,0.3,-0.8161,0.3
50,-0.3161000000000005,0.3,-0.8161,0.3
51,-2.5661000000000005,0.3,-0.8161,0.3
52,3.1838999999999995,0.3,-0.8161,0.3
53,-4.5661000000000005,0.3,-0.8161,0.3
54,-3.0661000000000005,0.3,-0.8161,0.3
55,0.9338999999999995,0.3,-0.8161,0.3
56,2.6838999999999995,0.3,-0.8161,0.3
57,-0.5661000000000005,0.3,-0.8161,0.3
58,-4.0661000000000005,0.3,-0.8161,0.3
59,0.1838999999999995,0.3,-0.8161,0.3
60,1.6838999999999995,0.3,-0.8161,0.3
61,-2.5661000000000005,0.3,-0.8161,0.3
62,0.4338999999999995,0.3,-0.8161,0.3
63,-0.06610000000000049,0.3,-0.8161,0.3
64,0.6838999999999995,0.3,-0.8161,0.3
65,-1.8161000000000005,0.3,-0.8161,0.3
66,-2.5661000000000005,0.3,-0.8161,0.3
67,-1.5661000000000005,0.3,-0.8161,0.3
68,-4.8161000000000005,0.3,-0.8161,0.3
69,-0.3161000000000005,0.3,-0.8161,0.3
70,1.4338999999999995,0.3,-0.8161,0.3
71,2.9338999999999995,0.3,-0.8161,0.3
72,-1.5661000000000005,0.3,-0.8161,0.3
73,0.1838999999999995,0.3,-0.8161,0.3
74,-4.0661000000000005,0.3,-0.8161,0.3
75,1.9338999999999995,0.3,-0.8161,0.3
76,-2.0661000000000005,0.3,-0.8161,0.3
77,0.1838999999999995,0.3,-0.8161,0.3
78,3.1838999999999995,0.3,-0.8161,0.3
79,0.1838999999999995,0.3,-0.8161,0.3
80,-2.8161000000000005,0.3,-0.8161,0.3
81,-4.5661000000000005,0.3,-0.8161,0.3
82,-2.8161000000000005,0.3,-0.8161,0.3
83,-4.5661000000000005,0.3,-0.8161,0.3
84,-3.5661000000000005,0.3,-0.8161,0.3
85,-0.8161000000000005,0.3,-0.8161,0.3
86,2.9338999999999995,0.3,-0.8161,0.3
87,-2.8161000000000005,0.3,-0.8161,0.3
88,1.6838999999999995,0.3,-0.8161,0.3
89,-3.5661000000000005,0.3,-0.8161,0.3
90,1.6838999999999995,0.3,-0.8161,0.3
91,1.6838999999999995,0.3,-0.8161,0.3
92,-1.3161000000000005,0.3,-0.8161,0.3
93,-2.5661000000000005,0.3,-0.8161,0.3
94,0.9338999999999995,0.3,-0.8161,0.3
95,-2.3161000000000005,0.3,-0.8161,0.3
96,-4.5661000000000005,0.3,-0.8161,0.3
97,-1.0661000000000005,0.3,-0.8161,0.3
98,-1.0661000000000005,0.3,-0.8161,0.3
99,-3.0661000000000005,0.3,-0.8161,0.3
100,-0.8161000000000005,0.3,-0.8161,0.3
101,1.1838999999999995,0.3,-0.8161,0.3
102,-3.0661000000000005,0.3,-0.8161,0.3
103,-1.8161000000000005,0.3,-0.8161,0.3
104,-2.8161000000000005,0.3,-0.8161,0.3
105,-0.5661000000000005,0.3,-0.8161,0.3
106,1.9338999999999995,0.3,-0.8161,0.3
107,0.4338999999999995,0.3,-0.8161,0.3
108,-0.06610000000000049,0.3,-0.8161,0.3
109,0.4338999999999995,0.3,-0.8161,0.3
110,2.4338999999999995,0.3,-0.8161,0.3
111,2.9338999999999995,0.3,-0.8161,0.3
112,-3.8161000000000005,0.3,-0.8161,0.3
113,-2.5661000000000005,0.3,-0.8161,0.3
114,-0.06610000000000049,0.3,-0.8161,0.3
115,-1.3161000000000005,0.3,-0.8161,0.3
